DISTANCE_FISHED,NET_WIDTH(M),NET_WIDTH(KM),YEAR
1.515,15.524,0.015524,2003
1.382,14.679,0.014679,2003
1.562,16.469,0.016469,2003
1.895,16.753,0.016753,2003
1.663,16.351,0.016351,2003
1.513,16.728,0.016728,2003
1.459,15.98,0.01598,2003
1.609,15.447,0.015447,2003
1.539,15.536,0.015536,2003
1.406,14.865,0.014865,2003
1.663,15.463,0.015463,2003
1.472,15.869,0.015869,2003
1.531,14.818,0.014818,2003
1.586,16.931,0.016931,2003
1.608,17.473,0.017473,2003
1.495,15.066,0.015066,2003
1.549,14.168,0.014168,2003
1.576,15.911,0.015911,2003
1.425,16.398,0.016398,2003
1.204,14.433,0.014433,2003
1.471,15.632,0.015632,2003
1.534,16.792,0.016792,2003
1.436,14.124,0.014124,2003
1.549,15.938,0.015938,2003
1.702,14.54,0.01454,2003
1.451,15.801,0.015801,2003
1.485,15.449,0.015449,2003
1.485,15.532,0.015532,2003
1.403,15.236,0.015236,2003
1.422,15.109,0.015109,2003
1.423,16.089,0.016089,2003
1.446,15.389,0.015389,2003
1.398,15.314,0.015314,2003
1.361,15.875,0.015875,2003
1.414,16.383,0.016383,2003
1.506,16.338,0.016338,2003
1.463,15.806,0.015806,2003
1.429,15.018,0.015018,2003
1.396,14.197,0.014197,2003
1.37,15.632,0.015632,2003
1.561,14.268,0.014268,2003
1.411,15.288,0.015288,2003
1.477,14.498,0.014498,2003
1.402,15.277,0.015277,2003
1.219,15.594,0.015594,2003
1.495,15.63,0.01563,2003
1.396,15.974,0.015974,2003
1.406,16.585,0.016585,2003
1.426,15.849,0.015849,2003
1.436,16.092,0.016092,2003
1.463,16.394,0.016394,2003
1.409,16.129,0.016129,2003
1.505,17.07,0.01707,2003
1.499,17.298,0.017298,2003
1.4,17.736,0.017736,2003
1.491,15.551,0.015551,2003
1.522,15.115,0.015115,2003
1.435,15.726,0.015726,2003
1.503,14.96,0.01496,2003
1.523,14.541,0.014541,2003
1.487,14.304,0.014304,2003
1.485,15.143,0.015143,2003
1.563,14.75,0.01475,2003
1.503,13.911,0.013911,2003
1.444,14.986,0.014986,2003
1.465,16.19,0.01619,2003
1.493,14.671,0.014671,2003
1.42,15.426,0.015426,2003
1.33,16.137,0.016137,2003
1.508,16.23,0.01623,2003
1.457,16.378,0.016378,2003
1.503,15.317,0.015317,2003
1.665,14.567,0.014567,2003
1.454,14.697,0.014697,2003
1.439,15.162,0.015162,2003
1.42,15.08,0.01508,2003
1.411,15.783,0.015783,2003
1.416,17.019,0.017019,2003
1.598,15.803,0.015803,2003
1.486,15.962,0.015962,2003
1.398,15.391,0.015391,2003
1.703,14.208,0.014208,2003
1.453,14.593,0.014593,2003
1.384,14.594,0.014594,2003
1.442,14.428,0.014428,2003
1.379,14.834,0.014834,2003
1.405,14.624,0.014624,2003
1.409,14.616,0.014616,2003
1.758,15.848,0.015848,2003
1.398,16.831,0.016831,2003
1.403,15.768,0.015768,2003
1.479,16.431,0.016431,2003
1.495,17.308,0.017308,2003
1.477,15.337,0.015337,2003
1.485,16.39,0.01639,2003
1.497,17.266,0.017266,2003
1.456,17.36,0.01736,2003
1.441,17.284,0.017284,2003
1.48,17.849,0.017849,2003
1.496,16.503,0.016503,2003
1.477,16.079,0.016079,2003
1.506,16.723,0.016723,2003
1.483,17.039,0.017039,2003
1.513,15.373,0.015373,2003
1.458,16.997,0.016997,2003
1.717,16.663,0.016663,2003
1.609,13.981,0.013981,2003
1.472,16.586,0.016586,2003
1.495,15.199,0.015199,2003
1.46,16.68,0.01668,2003
1.474,16.549,0.016549,2003
1.511,15.496,0.015496,2003
1.548,15.442,0.015442,2003
1.476,16.58,0.01658,2003
1.436,14.57,0.01457,2003
1.487,15.207,0.015207,2003
1.536,14.91,0.01491,2003
1.562,16.383,0.016383,2003
1.506,15.649,0.015649,2003
1.507,14.9,0.0149,2003
1.512,15.707,0.015707,2003
1.571,15.113,0.015113,2003
1.732,17.522,0.017522,2003
1.535,14.676,0.014676,2003
1.396,14.999,0.014999,2003
1.525,16.139,0.016139,2003
1.73,15.351,0.015351,2003
1.52,15.689,0.015689,2003
1.52,16.921,0.016921,2003
1.407,16.224,0.016224,2003
1.47,17.029,0.017029,2003
1.609,17.863,0.017863,2003
1.509,16.152,0.016152,2003
1.079,15.973,0.015973,2003
0.732,14.786,0.014786,2003
1.38,14.117,0.014117,2003
1.411,15.785,0.015785,2003
1.418,15.841,0.015841,2003
1.457,15.337,0.015337,2003
1.518,16.131,0.016131,2003
1.443,14.371,0.014371,2003
1.445,16.167,0.016167,2003
1.47,15.321,0.015321,2003
1.459,15.559,0.015559,2003
1.436,15.253,0.015253,2003
1.426,15.107,0.015107,2003
1.432,15.454,0.015454,2003
1.14,15.26,0.01526,2003
1.49,15.825,0.015825,2003
1.375,16.185,0.016185,2003
1.373,15.265,0.015265,2003
1.398,16.572,0.016572,2003
1.465,15.247,0.015247,2003
1.423,15.123,0.015123,2003
1.338,17.476,0.017476,2003
1.419,18.106,0.018106,2003
1.318,16.057,0.016057,2003
1.395,15.38,0.01538,2003
1.362,15.915,0.015915,2003
1.425,17.157,0.017157,2003
1.417,15.769,0.015769,2003
1.465,16.198,0.016198,2003
1.506,15.43,0.01543,2003
1.365,15.813,0.015813,2003
1.409,15.767,0.015767,2003
1.431,14.616,0.014616,2003
1.42,16.254,0.016254,2003
1.44,15.663,0.015663,2003
1.543,13.865,0.013865,2003
1.409,16.936,0.016936,2003
1.423,17.181,0.017181,2003
1.432,15.544,0.015544,2003
1.435,15.55,0.01555,2003
1.508,15.043,0.015043,2003
1.469,14.602,0.014602,2003
1.724,13.553,0.013553,2003
1.833,13.453,0.013453,2003
1.452,14.868,0.014868,2003
1.497,15.349,0.015349,2003
1.496,16.231,0.016231,2003
1.461,15.453,0.015453,2003
1.48,15.889,0.015889,2003
1.515,15.057,0.015057,2003
1.473,15.262,0.015262,2003
1.468,14.718,0.014718,2003
1.481,15.106,0.015106,2003
1.487,15.148,0.015148,2003
1.474,14.7,0.0147,2003
1.586,14.742,0.014742,2003
1.453,14.851,0.014851,2003
1.545,13.899,0.013899,2003
1.448,13.963,0.013963,2003
1.476,14.971,0.014971,2003
1.464,15.786,0.015786,2003
1.523,15.134,0.015134,2003
1.478,15.837,0.015837,2003
1.667,14.357,0.014357,2003
1.495,15.326,0.015326,2003
1.452,15.408,0.015408,2003
1.438,15.033,0.015033,2003
1.557,16.998,0.016998,2003
0.974,15.768,0.015768,2003
1.394,15.496,0.015496,2003
1.457,14.901,0.014901,2003
1.412,14.943,0.014943,2003
1.451,16.771,0.016771,2003
1.482,15.592,0.015592,2003
1.367,15.049,0.015049,2003
1.426,14.813,0.014813,2003
1.41,16.574,0.016574,2003
1.397,15.591,0.015591,2003
1.416,15.762,0.015762,2003
1.471,16.65,0.01665,2003
1.507,16.261,0.016261,2003
1.585,14.764,0.014764,2003
1.482,15.534,0.015534,2003
1.561,14.727,0.014727,2003
1.473,14.496,0.014496,2003
1.455,15.933,0.015933,2003
1.482,15.857,0.015857,2003
1.44,15.991,0.015991,2003
1.444,16.088,0.016088,2003
1.409,17.044,0.017044,2003
1.439,16.423,0.016423,2003
1.415,15.033,0.015033,2003
1.433,17.246,0.017246,2003
1.439,16.17,0.01617,2003
1.454,16.923,0.016923,2003
1.462,15.884,0.015884,2003
1.418,17.719,0.017719,2003
1.43,15.94,0.01594,2003
1.416,17.138,0.017138,2003
1.449,15.837,0.015837,2003
1.437,16.843,0.016843,2003
1.411,16.656,0.016656,2003
1.435,15.425,0.015425,2003
1.413,15.389,0.015389,2003
1.492,16.861,0.016861,2003
1.368,15.906,0.015906,2003
1.149,14.997,0.014997,2003
1.376,16.171,0.016171,2003
1.522,15.455,0.015455,2003
1.435,15.996,0.015996,2003
1.342,16.823,0.016823,2003
1.358,16.407,0.016407,2003
1.354,15.39,0.01539,2003
1.413,16.441,0.016441,2003
1.385,16.134,0.016134,2003
1.42,16.219,0.016219,2003
1.393,15.975,0.015975,2003
1.359,16.129,0.016129,2003
1.381,17.06,0.01706,2003
1.45,17.119,0.017119,2003
1.353,16.195,0.016195,2003
1.401,15.313,0.015313,2003
1.387,16.34,0.01634,2003
1.405,16.303,0.016303,2003
1.416,14.999,0.014999,2003
1.422,16.313,0.016313,2003
1.44,15.235,0.015235,2003
1.467,15.227,0.015227,2003
1.641,14.348,0.014348,2003
1.462,15.954,0.015954,2003
1.445,15.661,0.015661,2003
1.404,15.557,0.015557,2003
1.48,15.67,0.01567,2003
1.387,16.17,0.01617,2003
1.475,15.307,0.015307,2003
1.427,16.107,0.016107,2003
1.451,16.027,0.016027,2003
1.402,15.769,0.015769,2003
1.481,15.111,0.015111,2003
1.57,15.191,0.015191,2003
1.454,16.29,0.01629,2003
1.428,16.166,0.016166,2003
1.362,16.243,0.016243,2003
1.41,15.77,0.01577,2003
1.465,16.107,0.016107,2003
1.441,16.193,0.016193,2003
1.378,14.539,0.014539,2003
1.394,14.46,0.01446,2003
1.347,14.977,0.014977,2003
1.381,18.125,0.018125,2003
1.404,14.859,0.014859,2003
1.487,14.988,0.014988,2003
1.391,15.179,0.015179,2003
1.365,15.492,0.015492,2003
1.374,15.308,0.015308,2003
1.49,15.298,0.015298,2003
1.462,14.585,0.014585,2003
1.477,15.532,0.015532,2003
1.371,15.589,0.015589,2003
1.459,15.793,0.015793,2003
1.511,14.186,0.014186,2003
1.445,14.263,0.014263,2003
1.414,17.084,0.017084,2003
1.442,15.398,0.015398,2003
1.34,16.213,0.016213,2003
1.43,16.261,0.016261,2003
1.416,16.524,0.016524,2003
1.372,16.273,0.016273,2003
1.464,15.362,0.015362,2003
1.513,15.119,0.015119,2003
1.427,15.726,0.015726,2003
1.468,15.561,0.015561,2003
1.457,16.977,0.016977,2003
1.472,16.111,0.016111,2003
1.431,16.761,0.016761,2003
1.501,16.859,0.016859,2003
1.501,16.148,0.016148,2003
1.502,15.704,0.015704,2003
1.42,15.745,0.015745,2003
1.523,15.86,0.01586,2003
1.357,15.882,0.015882,2003
1.427,16.347,0.016347,2003
1.45,16.328,0.016328,2003
1.436,16.36,0.01636,2003
1.466,15.66,0.01566,2003
1.358,16.501,0.016501,2003
1.402,15.606,0.015606,2003
1.374,15.864,0.015864,2003
1.353,13.468,0.013468,2003
1.346,15.798,0.015798,2003
1.437,17.4,0.0174,2003
1.678,14.547,0.014547,2003
1.57,14.442,0.014442,2003
1.447,15.365,0.015365,2003
1.407,15.854,0.015854,2003
1.414,16.71,0.01671,2003
1.412,16.622,0.016622,2003
1.374,16.804,0.016804,2003
1.38,16.842,0.016842,2003
1.456,15.5,0.0155,2003
1.399,18.098,0.018098,2003
1.357,16.249,0.016249,2003
1.448,15.723,0.015723,2003
1.359,16.228,0.016228,2003
1.495,14.79,0.01479,2003
1.393,15.768,0.015768,2003
1.357,15.699,0.015699,2003
1.402,16.642,0.016642,2003
1.377,15.465,0.015465,2003
1.429,16.287,0.016287,2003
1.484,15.768,0.015768,2003
1.506,16.404,0.016404,2003
1.321,15.867,0.015867,2003
1.424,15.388,0.015388,2003
1.525,15.91,0.01591,2003
1.463,16.497,0.016497,2003
1.379,16.788,0.016788,2003
1.374,15.052,0.015052,2003
1.438,15.789,0.015789,2003
1.559,15.092,0.015092,2003
1.326,16.373,0.016373,2003
1.441,16.815,0.016815,2003
1.373,16.897,0.016897,2003
1.472,17.356,0.017356,2003
1.438,16.996,0.016996,2003
1.484,16.255,0.016255,2003
1.481,16.118,0.016118,2003
1.405,16.509,0.016509,2003
1.432,16.242,0.016242,2003
1.439,16.774,0.016774,2003
1.483,16.146,0.016146,2003
1.413,17.586,0.017586,2003
1.519,15.045,0.015045,2003
1.422,15.321,0.015321,2003
1.387,14.58,0.01458,2003
1.062,15.188,0.015188,2003
1.476,14.428,0.014428,2003
1.444,17.537,0.017537,2003
1.639,16.014,0.016014,2003
1.433,15.144,0.015144,2003
1.493,14.522,0.014522,2003
1.456,15.763,0.015763,2003
1.399,13.467,0.013467,2003
1.465,18.196,0.018196,2003
1.39,17.333,0.017333,2003
1.438,16.383,0.016383,2003
1.404,14.983,0.014983,2003
1.531,17.092,0.017092,2003
1.432,16.473,0.016473,2003
1.544,15.423,0.015423,2003
1.52,15.429,0.015429,2003
1.508,16.011,0.016011,2003
1.443,15.557,0.015557,2003
1.412,17.438,0.017438,2003
1.501,15.483,0.015483,2003
1.455,16.39,0.01639,2003
1.473,16.894,0.016894,2003
1.449,16.945,0.016945,2003
1.434,17.046,0.017046,2003
1.449,15.515,0.015515,2003
1.477,16.853,0.016853,2003
1.493,16.941,0.016941,2003
1.476,15.526,0.015526,2003
1.442,16.437,0.016437,2003
1.48,17.172,0.017172,2003
1.514,16.399,0.016399,2003
1.554,17.586,0.017586,2003
1.527,14.242,0.014242,2003
1.554,14.043,0.014043,2003
1.665,14.392,0.014392,2003
1.622,14.127,0.014127,2003
1.546,13.432,0.013432,2003
1.672,12.425,0.012425,2003
1.606,13.599,0.013599,2003
1.446,16.591,0.016591,2003
1.31,14.715,0.014715,2003
1.44,14.821,0.014821,2003
1.509,15.631,0.015631,2003
1.403,16.11,0.01611,2003
1.436,16.896,0.016896,2003
1.384,15.993,0.015993,2003
1.389,15.936,0.015936,2003
1.463,15.878,0.015878,2003
1.431,17.44,0.01744,2003
1.426,15.984,0.015984,2003
1.384,14.439,0.014439,2003
1.394,16.997,0.016997,2003
1.558,16.934,0.016934,2003
1.561,16.088,0.016088,2003
1.385,16.232,0.016232,2003
1.429,16.43,0.01643,2003
1.407,16.495,0.016495,2003
1.463,17.584,0.017584,2003
1.563,16.333,0.016333,2003
1.38,13.708,0.013708,2003
1.501,16.011,0.016011,2003
1.492,16.557,0.016557,2003
1.572,17.661,0.017661,2003
1.44,18.174,0.018174,2003
1.434,16.168,0.016168,2003
1.42,16.37,0.01637,2003
1.448,15.739,0.015739,2003
1.472,17.282,0.017282,2003
1.456,17.202,0.017202,2003
1.108,16.834,0.016834,2003
1.545,16.482,0.016482,2003
1.488,16.592,0.016592,2003
1.455,16.3,0.0163,2003
1.372,16.953,0.016953,2003
1.418,15.723,0.015723,2003
1.38,15.955,0.015955,2003
1.324,15.379,0.015379,2003
1.399,17.033,0.017033,2003
1.406,16.267,0.016267,2003
1.426,16.412,0.016412,2003
1.469,17.019,0.017019,2003
1.307,16.14,0.01614,2003
1.635,15.778,0.015778,2003
1.6,17.071,0.017071,2003
1.506,16.973,0.016973,2003
1.557,15.377,0.015377,2003
1.494,15.583,0.015583,2003
1.514,15.742,0.015742,2003
0.76,14.617,0.014617,2003
1.471,16.029,0.016029,2003
1.498,15.626,0.015626,2003
1.497,16.014,0.016014,2003
1.512,15.485,0.015485,2003
1.487,15.271,0.015271,2003
1.434,16.356,0.016356,2003
1.5,15.886,0.015886,2003
1.626,15.137,0.015137,2003
1.503,15.064,0.015064,2003
1.524,15.887,0.015887,2003
1.542,15.455,0.015455,2003
1.446,15.851,0.015851,2003
1.463,16.669,0.016669,2003
1.515,17.462,0.017462,2003
1.54,15.192,0.015192,2003
1.592,15.028,0.015028,2003
1.527,15.394,0.015394,2003
1.511,17.091,0.017091,2003
1.599,16.459,0.016459,2003
1.462,15.425,0.015425,2003
1.567,15.612,0.015612,2003
1.526,14.903,0.014903,2003
1.444,15.022,0.015022,2003
1.56,14.801,0.014801,2003
1.477,15.395,0.015395,2003
1.449,14.955,0.014955,2003
1.462,15.864,0.015864,2003
1.37,14.57,0.01457,2003
1.414,15.346,0.015346,2003
1.43,16.33,0.01633,2003
1.471,15.247,0.015247,2003
1.5,15.234,0.015234,2003
1.422,14.657,0.014657,2003
1.481,15.754,0.015754,2003
1.397,16.679,0.016679,2003
1.445,15.306,0.015306,2003
1.47,15.706,0.015706,2003
1.394,15.077,0.015077,2003
1.441,15.135,0.015135,2003
1.408,14.909,0.014909,2003
1.492,15.03,0.01503,2003
1.493,16.847,0.016847,2003
1.426,15.967,0.015967,2003
1.529,14.725,0.014725,2003
1.138,15.892,0.015892,2003
1.523,14.742,0.014742,2003
1.628,14.962,0.014962,2003
1.476,15.221,0.015221,2003
1.468,15.432,0.015432,2003
1.537,16.005,0.016005,2003
1.597,16.896,0.016896,2003
1.546,15.797,0.015797,2003
1.554,14.287,0.014287,2003
1.538,15.323,0.015323,2003
1.48,14.752,0.014752,2003
1.52,16.399,0.016399,2003
1.05,14.332,0.014332,2003
1.58,15.492,0.015492,2003
1.538,15.808,0.015808,2003
0.942,12.952,0.012952,2003
1.072,16.235,0.016235,2003
1.449,16.773,0.016773,2003
1.45,17.222,0.017222,2003
1.611,18.066,0.018066,2003
1.459,17.875,0.017875,2003
